	SRR21374326	SRR21374327	SRR21374328	SRR21374329	SRR21374330	SRR21374331	SRR21374332	SRR21374333	SRR21374334	SRR21374335	SRR21374336	SRR21374337	SRR21374338	SRR21374339	SRR21374340	SRR21374341	SRR21374342	SRR21374343	SRR21374344	SRR21374345
JP355659.1	0.1851	2.8662	0.6699	4.6486	0.7772	0.8403	2.9604	0.7660	0.9197	1.4479	1.7607	1.5045	0.7321	2.2337	1.2768	2.2243	1.7892	2.5770	0.3508	0.2789
JP355661.1	0.3237	0.0000	0.0458	0.0417	6.0784	0.1951	0.3996	0.0000	0.0000	2.8717	1.7609	0.0000	0.0000	0.3377	1.8724	0.7158	0.0000	7.6258	0.3126	0.2142
JP355662.1	6.2774	7.1861	10.1464	6.2389	9.6655	5.1225	12.4610	6.7761	10.1403	9.5515	6.8608	6.4451	6.5007	9.3268	6.6938	6.8307	7.2108	7.6226	7.4355	7.2350
JP355663.1	26.7792	23.6836	14.5516	20.1255	23.4517	19.4196	15.2904	27.1064	21.5897	34.0772	15.2304	27.0848	15.6332	22.1970	25.1226	23.4960	21.3229	28.5277	37.3320	17.1522
JP355664.1	20.0364	20.1021	21.4845	18.9526	15.2766	24.5467	16.0972	18.6492	21.8473	26.5086	20.3419	16.1112	18.9206	26.9663	31.1719	19.0939	32.4931	17.9016	26.7698	20.0963
JP355666.1	10.8423	16.0971	9.2089	20.7359	6.7746	9.2339	14.5574	8.9064	17.1090	11.7524	14.1384	8.2487	8.6836	19.2476	10.9840	10.6713	23.7219	9.7405	18.7060	9.6704
JP355669.1	4.7763	8.3156	8.2571	8.0227	6.9313	5.5130	7.4425	8.9268	9.8443	10.7267	5.8402	4.7591	6.9884	9.6107	10.4073	6.9448	8.3262	8.4004	6.6036	5.0863
JP355670.1	24.4244	12.3660	0.5960	1.3351	12.1840	11.6384	6.4305	1.9963	15.3467	9.6408	4.8587	6.4969	7.2118	20.7965	43.4141	7.7030	8.3341	19.1670	13.3604	12.6471
JP355671.1	31.6250	30.6698	30.3297	29.7252	23.6088	30.9303	22.3887	28.0206	27.5674	39.7906	22.1492	22.4231	22.6413	21.0339	30.1604	20.9623	17.9774	18.1597	18.9461	30.6668
JP355672.1	3.9128	0.8753	1.2321	0.4600	3.5215	2.0983	0.5869	1.1934	2.5556	2.2133	1.5108	1.5020	0.6629	1.2888	3.1761	2.7988	1.6380	1.6457	0.8774	4.6323
JP355673.1	5.4341	1.4834	1.8252	0.5686	5.8739	2.0465	0.9985	1.0829	3.2757	2.8565	0.0000	4.9425	2.6378	4.6309	5.6047	1.3100	0.8713	2.7551	1.4222	3.6698
JP355674.1	1.9086	1.6323	2.2134	2.7674	1.3083	2.7810	2.1559	1.2428	1.6434	1.6539	1.5843	2.5358	2.3787	2.0271	5.5505	2.3684	1.8048	2.2393	0.8841	1.1272
JP355675.1	9.3479	15.3113	9.9927	7.4336	8.5384	10.9207	15.2377	8.6273	7.5986	15.7611	7.9894	9.4220	13.8928	9.2948	15.2213	7.7536	8.5620	7.5702	10.7443	9.6149
JP355676.1	3.4775	0.6316	3.9058	0.0570	3.4186	4.2202	0.0000	2.1975	0.0000	11.3329	0.0000	12.8436	6.5985	0.4963	16.4490	0.7530	0.9444	3.6727	6.9575	5.1123
JP355677.1	10.8802	11.2731	10.9810	7.6144	12.2255	11.8583	16.8128	10.6780	9.1623	11.2346	10.7653	10.5875	10.1197	7.0581	4.7992	12.3419	5.9516	8.5746	8.9357	9.2086
JP355678.1	1.6016	24.7620	1.0226	0.4055	1.7002	1.9188	59.3438	1.3849	0.0000	20.5102	5.7575	9.8789	10.3193	0.0000	23.9541	7.4784	10.7971	2.3370	14.9762	20.1943
JP355679.1	0.1084	0.5347	0.4125	0.4276	0.2736	0.0671	0.0881	0.1978	0.3286	2.1942	0.0000	0.8263	0.0000	0.5302	7.6782	1.9776	4.4275	0.2897	0.7301	0.3975
JP355682.1	1.2561	2.1687	1.3681	2.8824	0.8288	2.1168	1.5309	1.3092	2.5577	0.6652	0.9643	2.4709	1.3606	1.7102	1.9716	1.2754	1.0455	1.5292	0.8267	0.8965
JP355684.1	3.7500	4.8520	3.3127	5.4910	4.6390	4.3467	3.5386	4.4658	5.0865	6.2241	3.7334	3.8809	3.1026	4.5795	5.7067	8.2234	5.9371	6.3147	2.6951	5.1025
JP355685.1	0.0000	0.2809	0.4244	0.1166	0.0000	0.0000	0.0143	0.0215	0.2441	0.3990	0.3281	0.4180	0.0000	0.5972	5.7684	0.9698	5.6197	0.0000	0.6330	0.4060
JP355686.1	12.8533	19.2767	15.4894	12.2875	28.0201	24.2559	12.3420	12.2273	25.7591	18.9713	9.4769	18.4258	10.8680	10.7840	11.3436	28.7802	13.7388	16.0644	13.0775	16.6419
JP355687.1	1.2546	5.1103	5.2762	3.5267	8.6283	1.7174	2.9458	8.6006	3.5150	6.8329	3.5678	3.6438	5.2730	2.4764	6.7680	5.6045	6.5725	6.5416	5.0512	4.7305
JP355688.1	16.0508	7.0782	6.0739	19.3822	7.6985	7.2943	9.6878	6.7324	9.5271	5.1424	34.7255	6.7924	7.5272	11.1757	15.3714	12.2087	23.6724	13.4733	11.6017	18.5096
JP355689.1	14.0269	11.3260	10.9729	14.8344	13.6950	11.1221	8.0542	10.0349	14.2649	15.1368	7.7278	13.3704	13.0198	13.6345	20.9995	17.5927	22.2596	13.8912	14.5006	16.8661
JP355690.1	25.0985	35.3093	43.7054	49.9655	48.5527	26.6764	21.2621	44.3681	25.6677	31.5603	55.9254	18.6597	49.4664	26.0932	34.4175	28.5924	35.6620	27.5982	21.8646	40.8944
JP355691.1	1.3209	2.1274	1.2119	2.2951	1.2461	1.8414	0.9652	2.0977	3.0597	0.3698	1.4918	3.1183	1.8115	2.0144	4.1707	3.2405	4.8123	1.8470	1.6427	1.8832
JP355693.1	8.3618	2.9430	8.1973	5.5743	3.4946	20.6129	4.9457	10.6369	4.4939	5.1173	6.6624	5.3415	4.2552	2.7033	1.6330	4.2295	0.0000	7.8283	0.7007	2.2998
JP355694.1	3.2877	12.4205	1.4981	3.4904	4.5527	5.2249	5.5151	2.2432	4.1784	4.1999	2.9368	5.3809	6.0918	3.4963	5.7808	5.2706	5.7758	4.4856	4.9499	7.5578
JP355695.1	27.1604	31.2679	17.5183	20.9249	63.6126	20.8171	31.5292	35.9095	15.6600	36.4784	38.6710	48.9918	29.5369	12.8524	43.9755	95.3348	53.0233	54.9419	49.4183	37.6336
JP355696.1	11.6329	16.2848	6.8798	18.3939	13.9644	10.5776	15.1449	15.1690	9.8223	5.4503	21.0579	12.5391	21.8279	8.0248	11.0547	19.8569	12.6740	18.1156	11.1933	10.5744
JP355699.1	20.3194	10.1375	9.6632	9.5547	27.7969	27.4300	7.5886	10.3279	17.8661	11.4657	20.3218	11.7532	6.4118	14.3761	9.7824	29.5169	10.0672	14.9493	8.8538	6.7241
JP355701.1	6.7863	5.6217	11.8948	3.6488	8.5815	9.0349	6.8209	6.8572	6.1385	16.3664	2.0172	6.6910	10.1632	5.4352	8.9727	4.9527	2.5627	6.2559	6.5251	4.5801
JP355702.1	4.6338	2.9003	0.6124	0.9516	3.5170	1.8443	1.8416	8.1087	1.0389	3.1180	4.4490	2.0190	2.5458	0.8124	3.4764	0.9724	0.0000	5.2044	3.1610	0.8867
JP355703.1	87.3897	58.7451	69.5882	68.8755	70.6764	74.2553	39.2782	65.8233	79.0730	78.9014	71.1905	79.3112	72.1941	99.1888	140.8450	34.2606	78.1292	119.2903	108.8900	154.4445
JP355704.1	9.6628	8.5148	10.4126	17.6580	9.4211	9.8122	5.9896	9.3037	8.6381	6.8232	9.9611	11.2771	9.7426	9.5766	9.8033	11.3227	11.6414	8.6604	5.4428	11.7256
JP355705.1	3.0388	2.3926	3.0669	3.5455	1.6808	1.9474	2.5322	1.9817	3.3203	3.9936	1.7389	1.6727	2.0404	4.6160	2.5136	1.3979	2.8381	1.7822	2.8412	2.3024
JP355706.1	8.3706	7.5204	3.1385	15.0915	4.5017	7.4109	5.3398	7.2303	5.8757	3.3653	14.4618	4.8396	5.0763	1.7086	7.4456	12.3221	5.6715	6.9935	3.5236	7.8011
JP355708.1	0.2849	0.9423	0.9551	1.6584	1.7428	1.7068	1.0274	0.4849	4.0664	0.0000	2.4896	2.0982	0.3910	1.5903	0.5129	1.4108	1.3349	2.2385	0.8422	0.3582
JP355710.1	24.6802	25.5615	37.4837	34.1411	38.3237	33.2127	29.7847	30.3456	25.3329	8.3888	53.0213	32.2013	59.0867	35.1980	27.0782	40.5535	40.0372	21.3412	16.7389	18.7498
JP355711.1	0.4960	2.8556	0.2167	1.3404	0.7429	1.0114	4.0050	1.2738	0.0514	0.0000	2.4513	5.1975	0.8691	0.0000	0.5254	6.7194	3.4604	0.3856	2.9433	0.0000
JP355712.1	4.3258	3.3867	5.3431	5.0937	1.9640	4.0377	4.3329	3.6721	1.9163	5.5815	3.9362	5.0565	2.3279	4.3068	3.8149	3.9256	5.2919	1.2594	5.5073	0.9731
JP355713.1	2.4534	6.7464	8.0589	2.1691	6.6135	6.1813	7.6041	5.8565	7.1479	2.9512	4.5314	5.2563	5.6730	2.4397	3.0958	1.8183	1.0671	3.2680	5.2772	2.3235
JP355714.1	15.3192	23.0925	6.1241	20.0922	15.7033	11.2154	21.1399	6.5552	14.8367	7.1952	16.9195	12.9260	10.5401	27.8394	12.9220	10.5830	6.7021	13.3463	3.2133	8.0781
JP355716.1	4.5392	5.5895	3.8381	8.5816	4.8156	2.9882	5.5568	7.5664	1.3099	2.3512	11.0826	5.3136	4.7269	3.1119	1.5333	3.7392	1.7742	2.9556	1.2319	2.9782
JP355718.1	8.5953	2.2669	6.8890	11.1044	2.9953	4.0268	3.8512	5.3088	6.0795	7.3431	5.2525	4.9175	6.1801	11.6434	10.3516	4.6222	13.3251	10.3496	13.0118	7.0174
JP355721.1	3.6682	3.0680	4.3394	2.4802	4.9725	2.5898	4.3176	5.3244	3.2796	4.2564	3.2742	3.3765	3.7958	2.3481	3.5202	5.1463	3.0726	2.8408	3.4510	2.4027
JP355722.1	5.0350	3.1687	3.3925	1.0754	2.9357	6.6579	3.9209	4.0442	1.9475	7.3825	5.2591	4.2930	1.0238	1.2982	5.5248	3.4580	1.3659	2.5068	3.9972	2.2825
JQ349147.1	5.3209	2.1417	1.3019	17.6143	7.5828	1.2272	2.0120	2.0165	3.5037	3.3613	2.0699	3.2987	2.4193	5.5954	1.0066	26.7937	10.8926	5.2856	3.0710	0.5993
JQ349148.1	11.5345	7.8616	6.6467	45.1479	0.0000	17.2553	38.2078	44.0177	6.3583	13.0335	9.0461	11.9837	6.7808	0.0000	42.7338	40.2886	9.4434	11.4896	31.9273	22.5454
JQ349149.1	9.8997	3.8020	2.2411	4.5233	2.6261	7.9330	6.5304	1.9135	7.5661	6.1470	3.8584	6.1691	4.3493	5.8985	22.8776	20.7206	21.0158	9.9635	7.2188	11.3720
JQ349150.1	10.7278	8.7232	7.6102	12.2060	15.5010	16.8553	5.1371	19.9762	11.1290	8.1708	9.2620	9.8056	7.3724	13.4218	0.0000	25.6460	8.9695	11.7894	15.6891	11.2679
JQ393155.1	1.7069	1.5102	1.3762	1.3512	1.0639	1.0084	1.0676	0.9066	1.4468	1.5578	0.3977	0.4355	1.7547	1.0946	0.8496	0.3105	0.2441	0.1726	0.6697	0.7733
JQ412136.1	1.8534	8.4629	2.1998	6.3591	8.7988	2.2500	4.3484	2.1731	1.6160	2.4068	4.9695	16.3315	2.6283	2.9292	15.5481	5.9827	6.0519	5.3606	2.1567	3.4264
JQ413341.1	1.5518	0.6710	0.3783	0.8787	0.8091	0.3831	0.3306	0.6994	2.5680	0.5989	0.4973	0.4457	0.4474	0.8570	5.2179	2.7675	3.4392	0.4002	0.7359	0.7003
JQ936559.1	15.7142	4.9273	4.3887	3.4358	1.4322	8.5935	7.1922	4.7323	1.4693	12.8462	9.2585	2.4319	5.4288	2.7555	9.8607	8.0920	8.0779	0.9162	4.5719	8.4591
JX188056.1	0.8752	1.8890	2.1452	0.4243	1.0065	1.7430	1.5910	1.7771	2.6898	2.9168	0.0000	1.5690	1.7793	0.5179	10.8897	0.2577	0.0000	1.6669	0.9193	0.5492
JX975267.1	6.2801	1.0439	0.4592	100.4778	0.0000	0.0000	0.0000	0.0000	2.4462	2.3151	0.7872	1.9865	1.3602	15.1466	60.5385	0.0000	15.7883	4.3660	16.3530	0.9155
JZ905041.1	10.6867	12.1344	3.5710	0.6893	2.6528	12.4388	9.0864	19.0131	7.7528	5.4989	6.0157	7.9994	8.2829	4.7054	6.5843	9.9132	7.3329	2.8520	8.4126	10.3104
JZ905043.1	0.0000	3.8410	0.3322	0.8783	0.9921	1.0493	1.0746	1.1467	1.4934	0.5472	1.1831	2.3408	1.3010	1.2512	8.2355	1.8541	4.5643	2.5745	1.5540	1.1027
JZ905044.1	2.8964	1.4063	3.6984	0.4632	3.3444	4.0052	2.6204	3.9882	2.3468	0.0000	5.5888	2.0767	9.0667	1.4178	0.0612	3.0904	3.1201	1.1670	2.5840	6.7038
JZ905045.1	6.0985	15.4420	9.8079	10.6743	2.3906	3.9287	13.5177	7.0850	6.4327	1.6971	80.8497	38.6640	4.2319	11.0008	5042.2163	44.3552	1160.5563	1.5129	8.5322	18.6272
JZ905048.1	3.0398	10.0363	15.4484	10.9142	6.9557	12.1226	8.4273	0.7332	8.4089	9.1648	10.5778	4.6906	8.2038	9.8603	12.0725	0.5193	7.7498	7.3624	13.7204	18.4668
JZ905052.1	3.5322	0.2124	1.8569	0.1861	0.6141	2.3697	0.2165	1.8080	11.8532	0.5737	0.9414	0.0000	0.1945	4.9749	1.1092	0.2976	0.5542	0.3158	0.7482	0.2849
JZ905055.1	2.2813	0.0000	1.9473	0.0971	0.0386	1.2409	2.4400	1.7650	3.4197	1.2485	0.0000	0.9809	1.3287	2.7833	1.7479	3.0086	2.1472	1.2983	1.9746	0.1404
JZ905059.1	4.6362	7.4376	5.1530	28.1598	2.5871	5.2310	13.7307	1.0328	7.1415	9.3456	18.0712	0.0000	5.1010	9.8653	13.0753	21.8792	27.3194	2.9884	0.6081	4.6549
JZ905060.1	959.3947	653.8075	427.9169	1363.4657	363.5407	622.8139	390.4024	803.8213	688.6973	782.1262	601.2291	587.2029	810.0410	591.2891	834.7850	820.4815	1376.4891	1009.8274	1181.6145	1597.4793
JZ905061.1	2659.0988	2005.3267	1460.9514	3102.3836	2467.3764	1714.9924	1170.7551	2010.5209	1957.4425	2045.6670	1879.4661	1938.7555	2241.8431	1841.5239	1825.6385	2969.4928	3206.9776	2324.6046	2066.6169	3979.6940
JZ905064.1	141.1936	133.2442	79.7432	100.3612	109.8114	141.3810	106.3768	84.0116	119.9940	129.7508	104.2482	95.9795	120.9984	105.6486	189.6734	117.0119	103.8131	125.8906	103.0731	135.7849
JZ905068.1	7.8761	6.6777	11.9259	10.5664	15.3899	0.5004	6.7557	35.5273	12.7653	20.4892	5.2011	6.7387	8.5222	13.8880	16.0208	10.6162	21.7410	12.9817	9.3622	19.0731
JZ905077.1	2.5669	1.0625	0.0000	1.7882	0.1119	0.0000	0.9718	0.9787	0.5027	0.5277	0.4957	1.8312	0.4659	0.9818	1.0285	1.7783	4.2326	0.0441	2.1824	1.5697
JZ905079.1	1.9726	0.5223	0.2897	0.3215	0.3180	0.4691	1.5724	0.7126	0.3512	0.0000	3.7601	0.0000	8.1102	3.5265	4.7000	1.5900	8.8999	1.6702	0.8833	7.9228
JZ905080.1	4.7579	2.3534	0.0000	4.3294	3.0864	0.8971	0.8357	0.7692	5.2880	4.4646	0.9093	0.0000	2.1406	3.9247	0.3454	2.5665	0.8523	14.0245	2.0986	4.5934
JZ905083.1	226.2474	201.4681	168.5427	379.1462	341.8264	124.9100	101.9132	126.8095	419.7226	259.6611	90.5050	186.6814	316.2444	475.0206	347.1785	233.7608	607.6751	436.5749	289.1564	682.7520
JZ905085.1	8.8492	29.3516	5.5319	13.0951	11.6072	2.9373	79.2354	9.0812	4.3544	44.3022	41.5034	23.8483	7.7876	15.3141	66.7316	31.5757	117.7010	36.9219	59.9424	38.9964
JZ905088.1	348.6965	217.8146	182.5810	367.9275	217.5196	175.5054	188.5410	204.9850	295.4054	254.1730	188.6125	327.1230	203.9322	285.2745	398.8183	450.7881	689.1306	278.7201	295.1026	536.0786
JZ905091.1	7.3262	4.8183	5.9006	0.3355	10.3270	16.3079	10.3700	7.0369	0.0000	22.4820	10.7843	16.2879	15.0333	0.1444	10.0740	10.4367	2.1066	10.1447	11.1246	12.4227
JZ905095.1	36.9443	22.3774	29.1670	47.6364	13.8582	24.1779	16.6969	31.3739	32.2470	34.9979	14.6571	39.2243	24.5108	34.0319	67.4170	8.4211	16.2554	41.3911	39.8916	28.7665
JZ905097.1	1.2075	1.4077	0.4880	3.0199	1.0187	0.6799	1.8752	0.2869	0.4463	0.3849	1.0252	2.4373	1.1420	0.9750	1.5957	2.5685	1.6940	0.8835	0.4858	0.3352
JZ905103.1	100.4556	100.4119	80.9022	100.0841	63.4184	74.2193	87.9725	93.1685	89.3816	108.0962	88.5242	80.6241	89.6022	91.5239	91.6049	89.6197	163.5081	71.8919	146.6608	138.2082
JZ905108.1	280.0812	241.1344	141.7969	429.7337	227.0288	166.4528	196.1720	143.9610	312.3505	249.8378	216.5375	223.7424	265.8314	429.1746	405.0078	421.2905	959.3710	431.3716	397.7210	518.1908
JZ905116.1	2.0190	1.5869	20.3324	0.0580	1.0248	1.0921	1.0713	26.6340	24.5559	9.0581	0.0000	25.1538	0.5294	13.6779	4.3119	0.0000	2.0001	2.0672	18.4228	3.3045
JZ905123.1	2.3862	2.9170	3.8887	24.4149	0.7676	11.4922	0.8269	0.8682	3.2292	2.5733	1.5642	2.4604	5.3384	0.8110	0.6019	7.6586	6.0759	3.7466	1.0480	19.8563
JZ905127.1	282.2541	58.2226	50.6840	59.4663	84.8365	61.5365	76.1792	68.9270	783.6058	99.7350	11.2725	346.7951	11.5088	96.3203	189.5780	433.6852	193.9336	83.0806	113.9642	132.8261
JZ905129.1	0.0000	0.0466	28.5434	12.3075	7.5933	0.0000	0.0000	43.3593	1.3875	1.3525	0.0000	169.3206	0.8834	0.6754	0.2695	0.9843	2.7601	13.1476	40.6095	0.4416
JZ905134.1	0.0000	0.2630	6.1445	0.3581	0.0000	0.0000	2.1065	5.4199	4.3362	0.4542	9.1094	0.4078	0.4293	4.0861	48.4643	6.3127	103.9388	0.2951	4.6832	0.4986
JZ905141.1	1.0226	1.8476	110.4395	0.3509	55.4151	0.7549	0.3740	85.4965	157.8542	65.9138	0.0000	0.0687	80.8204	136.0094	127.1158	0.0681	10.5015	114.0580	2.0592	251.9161
JZ905260.1	105.1971	65.1173	68.1899	43.5154	80.8157	64.8463	54.1457	68.7179	118.2004	129.0026	33.3254	79.7444	94.4302	120.2810	144.8635	53.0935	108.6360	122.5963	157.5240	199.3538
JZ905269.1	410.4907	337.0727	225.4738	408.2623	364.4022	268.2492	219.2487	317.6296	432.7739	413.0080	214.0445	411.7906	318.9545	396.9687	551.3398	621.1161	814.7594	489.1080	478.1805	599.4878
JZ905270.1	24.3773	19.9267	21.0821	0.2255	0.0000	28.1920	23.8368	33.1722	160.6840	320.9566	0.0000	0.0000	2.1959	69.0762	133.0066	0.4700	0.0000	0.9473	1.9392	0.0000
KC182766.1	129.7898	115.1428	156.3704	249.9258	239.7300	191.0826	132.9422	161.8578	224.3219	73.1527	221.1281	296.9569	75.5479	288.7076	113.9167	656.7748	335.4702	191.2854	97.0133	46.1730
KC508829.1	3.3104	3.8074	5.1397	9.1486	6.0988	0.9156	2.3298	5.6441	4.1932	2.2746	2.6880	38.0463	0.8927	3.0341	65.1578	6.7461	12.1441	4.2833	3.4259	3.0377
KC767854.1	3.2307	0.9924	356.6025	0.5433	1.2819	1.6995	1.5941	126.9669	171.2260	0.0000	0.0000	152.1144	148.5941	86.5399	70.6521	0.0000	168.5358	1.8626	120.8007	122.2604
KF228019.1	11.6684	5.9630	1.9146	16.8210	4.1898	10.0701	0.7163	5.5430	5.0041	8.5202	4.2688	4.1908	8.8815	3.7040	10.3778	12.1806	10.9936	13.9772	5.1479	27.8252
KF443000.1	6.0552	10.3404	0.8740	34.9357	42.4573	37.9577	22.2545	0.0000	0.5743	0.5276	49.0041	54.5626	1.2635	0.0000	0.0000	252.9006	8.2997	9.5895	23.1493	0.0000
KF878972.1	1.7009	0.0780	0.0000	1.1164	0.6938	0.2725	0.2582	0.9749	0.7757	1.0235	0.1044	0.7610	0.4911	0.4560	1.2653	16.6644	6.8922	1.5322	0.3004	1.5854
KJ188410.1	0.3368	1.2663	1.2004	1.2024	1.5613	0.8225	1.6025	1.6182	1.2241	0.2576	2.0361	1.4391	1.1503	0.7238	0.8391	2.0969	1.5749	1.4624	0.7154	0.8436
KJ188411.1	1.0804	2.4783	0.9060	2.7645	1.6722	0.8586	2.2359	2.0712	1.1196	0.9132	3.6732	1.2142	1.2604	0.8516	0.7636	2.8449	2.2277	1.2776	1.1704	1.2200
KJ476501.1	10.8102	9.8750	7.0146	22.2289	20.3755	13.5791	33.6854	10.4791	16.3359	8.2518	10.2224	10.1865	7.7413	33.8191	0.8083	78.5003	7.6985	14.2298	23.1306	0.0000
KJ540280.1	2.0232	1.0578	1.0102	1.5078	1.7202	0.6053	1.5444	1.4698	1.3230	0.4495	1.0657	2.0311	2.2401	1.8273	1.3229	3.2115	3.2136	0.9370	1.3513	1.1657
KJ622339.1	21.9883	21.4182	11.9808	24.9313	12.3954	18.8448	6.8824	23.2379	41.8673	17.0999	14.6877	15.9972	10.5128	25.7729	56.8138	8.7544	16.3127	24.2567	23.5693	14.0029
KJ622340.1	33.7652	53.4486	121.7258	76.2666	56.4628	19.0961	35.2656	35.9661	202.1485	38.7373	49.7952	34.4467	26.6269	87.7405	102.3482	0.4081	11.7768	51.8908	83.2765	92.8514
KJ622341.1	50.4614	103.1963	229.9755	66.8358	150.0258	37.2860	113.3971	159.1738	1125.3088	69.6658	49.1839	52.8198	28.8645	174.2055	101.6079	18.3840	26.6476	59.3409	82.7419	23.1666
KJ622342.1	24.4573	21.7516	22.0780	214.9476	0.0000	8.3588	17.9899	32.0629	65.0384	26.2055	12.1527	12.8934	8.9895	81.4164	534.5826	0.0000	15.1882	26.0121	137.5340	6.2207
KJ622343.1	38.7041	25.1086	18.2321	22.2667	35.7689	24.3681	48.3973	21.8812	53.6993	38.3057	20.7075	31.0843	16.6026	18.9642	107.5885	106.0487	41.1584	42.0419	38.8120	10.7817
KJ622344.1	40.4065	67.5355	220.9103	15.1465	241.9533	64.1036	112.5361	206.0326	462.8863	90.6337	48.8461	43.3360	35.0418	71.3936	72.1020	68.4145	20.2974	50.6228	43.7472	15.3055
KJ622349.1	1.3800	32.0975	288.8704	0.0000	667.6351	419.2261	408.4185	948.9232	18.0712	14.4417	79.4709	23.8067	21.9538	0.0000	0.0000	1604.4170	0.0000	2.3837	0.0000	0.0000
KJ622351.1	94.2951	51.4161	21.3512	33.9512	125.8789	149.4000	35.6680	31.9178	186.8252	60.0235	49.6565	55.6557	35.5815	21.4164	89.9212	154.9910	39.0625	312.3121	103.0748	150.8016
KJ622352.1	5.2464	4.7662	3.6005	9.2832	4.3395	2.8675	2.8576	5.5079	6.9775	3.8170	4.4530	4.5112	3.6070	16.0134	7.7402	1.5535	4.1035	5.6646	13.0727	0.0000
KJ622353.1	158.9666	160.8625	456.0153	90.1872	704.6634	270.1149	193.9128	244.2798	3180.7073	503.7406	77.8786	103.2609	39.1615	101.1340	256.1997	1051.1404	179.6109	211.1455	86.1952	240.1664
KJ631056.1	2.5643	53.1193	411.7818	68.5947	60.7503	82.0600	115.8544	213.3301	16.2874	11.2478	87.2898	25.9270	25.1912	0.0818	6.4858	14.2908	0.0000	4.1440	0.0000	0.0000
KJ631057.1	57.8124	177.1748	275.8139	211.3141	45.2539	21.2990	211.8586	54.6016	935.4060	153.8798	72.7506	38.1816	28.7217	434.2628	807.3909	0.0000	11.3370	76.3932	303.7778	20.3273
KJ631058.1	43.1231	113.4404	321.6892	87.9435	55.1626	22.7055	167.0770	74.3835	840.0480	93.1799	57.7044	39.6016	27.5043	473.2882	417.2565	0.0000	7.6329	60.4008	145.6264	14.2900
KJ631059.1	70.4585	219.9389	1066.7899	126.0605	148.6852	97.5320	221.5224	161.8112	2106.1817	262.1770	98.0373	74.1114	48.5338	400.0461	685.1645	1.4671	15.6736	91.6493	220.0666	57.7518
KJ631060.1	5.2265	6.3842	5.1113	12.5076	0.7896	1.7789	11.4457	6.8179	8.7394	3.7343	5.4729	4.7469	3.9208	25.3979	16.2747	0.0845	2.6268	5.8059	5.8358	0.3846
KJ631061.1	14.3700	27.5772	37.2086	26.8225	20.8595	8.9132	18.2366	31.8296	16.8055	20.7626	33.2959	22.3226	17.5467	31.9478	92.6047	0.0797	3.1990	17.8248	30.9679	4.5466
KJ631062.1	13.0661	13.2115	14.3010	25.5761	30.5045	25.4512	10.7257	31.9631	28.1179	10.1721	12.5886	12.6455	9.4388	18.5673	0.0000	49.4682	9.3773	14.6298	44.8075	1.8913
KJ631063.1	2.5435	0.3476	0.0252	0.0000	0.0000	11.6676	0.0000	0.0000	1.7215	1.1731	0.1632	0.9059	0.5839	30.0446	0.0000	7.7156	9.5414	2.4961	0.0000	40.0721
KJ631064.1	18.2853	31.5493	59.2678	37.3739	54.4469	33.8039	57.6038	68.8872	37.4059	24.0079	38.8793	29.3737	22.7202	7.3709	22.8961	88.2436	6.8453	23.3154	2.6728	12.6956
KJ631065.1	20.4191	27.5497	15.9676	0.0000	69.3270	44.1293	21.2740	27.1057	62.7665	18.3257	25.0369	21.1517	17.1803	58.1408	52.7891	1.0355	9.9192	23.7272	83.2932	243.4625
KJ631066.1	0.9859	0.8365	0.7010	2.5116	0.0000	3.8907	0.0000	1.4383	0.7270	0.7220	0.8067	0.8065	0.6994	2.5684	3.2111	0.3504	0.7329	0.9187	0.1595	0.0000
KM081678.1	11.5629	6.3662	20.8433	24.3474	6.6435	13.4115	7.3504	22.5763	5.2293	22.0724	38.8590	7.9010	4.6160	6.2429	15.3949	34.0971	38.4958	5.9598	15.9552	5.2489
KM081679.1	22.9557	12.5215	9.3412	43.0957	33.3277	12.9794	5.5659	9.1839	27.5248	22.0438	5.1942	31.0151	15.4110	52.1094	16.5042	101.8635	130.9446	41.2021	25.0661	32.2010
KM081680.1	36.2330	29.6923	64.1027	48.9104	40.0199	27.6493	15.6888	132.0134	55.6711	52.1138	21.3598	45.5764	57.2195	21.5069	87.5207	16.5507	20.1478	73.5943	63.1259	53.6572
KM268862.1	1.8687	1.6986	1.4999	6.1045	3.2880	0.1836	0.2153	0.6992	6.7083	1.7468	0.0000	3.7495	4.2203	7.0639	3.2564	0.4423	4.2557	6.9917	4.1137	9.4245
KM886337.1	12.7480	22.8620	24.0847	39.1887	21.8250	27.4183	11.8521	18.9279	24.7089	10.3197	20.1192	13.5391	11.1775	39.2385	28.2610	16.1649	3.1843	15.4847	0.0000	25.7228
KM886338.1	25.3437	60.7591	43.1641	115.3584	9.0910	36.6406	69.8447	27.1413	17.3137	9.6327	23.9342	39.2439	146.1864	25.7083	11.2518	79.9181	92.3799	5.5333	8.2161	53.6047
KM886339.1	1.2591	0.6310	0.4210	3.0342	0.2139	1.7451	0.3340	0.1637	2.1628	0.6050	0.0915	1.0306	0.4473	0.3008	0.5654	2.4207	1.1791	1.7132	0.1292	3.6042
KM886340.1	1.0988	0.6234	0.5257	1.5748	0.7089	0.7500	0.7562	0.7479	3.1426	0.3350	0.2268	2.2087	0.0000	0.4333	1.2534	2.2635	0.8427	1.2649	0.6093	0.4499
