	SRR21374326	SRR21374327	SRR21374328	SRR21374329	SRR21374330	SRR21374331	SRR21374332	SRR21374333	SRR21374334	SRR21374335	SRR21374336	SRR21374337	SRR21374338	SRR21374339	SRR21374340	SRR21374341	SRR21374342	SRR21374343	SRR21374344	SRR21374345
XM_067123095.1	8.00	0.00	0.00	14.00	438.29	540.32	401.30	151.00	2.00	5.00	3.00	1.00	3.00	2.00	8.00	439.31	32.00	6.00	11.00	9.00
XM_067123101.1	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3705.86	5846.28	2808.85	1929.40	4053.23	1.00	8.00	0.00	7.99	5.00	0.00	1.00
XM_067123106.1	183.00	238.00	122.00	209.00	303.00	143.00	134.16	180.00	1076.59	1141.09	1574.97	1004.31	1144.71	120.00	203.62	198.00	166.81	315.00	63.00	138.02
XM_067123107.1	767.03	747.80	833.47	602.28	505.00	296.15	216.75	285.94	717.95	440.00	1164.30	658.01	1184.65	833.97	589.00	509.00	472.97	898.06	396.03	387.48
XM_067123116.1	38.88	24.47	27.56	277.30	242.31	267.86	299.89	650.22	17.38	11.00	93.40	55.34	20.04	47.85	41.89	145.32	24.44	24.96	79.88	21.39
XM_067123118.1	114.46	0.00	75.70	269.67	405.21	633.23	486.02	315.49	29.62	0.00	143.85	18.24	49.49	0.00	55.24	13.78	0.00	0.00	32.92	22.34
XM_067123120.1	10.88	244.62	0.00	139.26	387.75	741.55	428.51	380.50	0.00	0.00	0.00	0.00	0.00	114.32	69.87	446.95	0.00	26.83	29.20	65.33
XM_067123123.1	227.39	172.00	1156.57	6344.44	39972.76	3847.33	2570.95	4527.69	44.00	0.00	0.00	0.00	0.00	11079.96	1493.50	140776.70	0.00	2970.09	1805.88	3107.37
XM_067123127.1	166.82	446.80	394.19	4.92	8.71	16.57	69.96	4.47	4.00	0.00	29.36	99.15	0.00	0.00	15756.95	39.86	8.40	243.69	0.00	7.65
XM_067123128.1	22.43	105.54	60.44	3.68	0.00	0.00	18.41	4.04	0.00	0.00	140.64	0.00	2.00	0.00	6781.76	6.18	0.00	69.09	0.00	0.00
XM_067123129.1	482.48	709.57	264.65	138.40	127.29	130.44	56.62	70.49	0.00	0.00	0.00	0.00	0.00	35.00	0.00	260.96	147.60	528.47	73.00	120.35
XM_067123139.1	11.00	2.00	1.00	1.00	0.00	0.00	0.00	0.00	63.00	39.00	155.00	90.00	126.00	0.00	0.00	0.00	38.00	3.00	0.00	0.00
XM_067123140.1	54.38	23.70	53.52	51.79	0.00	0.00	43.86	8.42	746.26	703.45	737.00	755.92	546.61	63.37	0.00	0.00	120.88	72.86	16.10	65.83
XM_067123141.1	15.91	13.81	0.00	0.00	19.51	0.00	7.62	0.00	172.15	316.66	232.48	165.84	222.50	7.78	0.00	0.00	80.83	0.00	31.37	0.00
XM_067123143.1	219.50	203.39	75.00	313.64	424.89	305.74	180.42	370.71	801.87	798.62	749.77	566.55	767.44	187.87	169.32	183.11	278.37	58.13	139.83	145.03
XM_067123144.1	78.08	0.00	0.00	87.55	61.50	26.65	0.00	27.26	65.93	19.67	83.86	18.07	189.63	13.06	89.37	32.50	183.81	52.90	0.00	51.60
XM_067123160.1	505.71	210.57	280.45	181.54	418.65	183.54	138.54	102.41	679.60	806.25	457.23	397.55	744.40	183.21	223.69	270.87	1044.99	413.94	106.32	198.81
XM_067123161.1	580.72	351.84	270.82	434.63	586.38	285.38	327.28	302.26	468.16	347.50	822.83	337.20	562.34	222.93	317.68	916.64	798.45	520.63	210.91	273.35
XM_067123163.1	658.23	343.00	420.90	576.20	697.16	399.68	366.66	458.82	1901.42	1927.95	2346.68	1818.26	2325.33	840.14	761.84	763.81	1971.93	823.80	678.06	549.59
XM_067123169.1	493.00	293.00	1558.95	1201.92	1661.07	1014.03	1240.02	3179.26	10.00	5.00	14.00	7.00	14.00	1074.32	598.13	1266.42	22.00	582.00	419.00	869.03
XM_067123175.1	201.00	0.00	0.00	13.00	49.00	77.00	33.00	25.03	235.00	216.00	190.01	168.00	240.00	11.00	20.00	9.00	457.49	32.00	25.00	9.00
XM_067123178.1	130.14	212.62	512.54	1144.22	4698.34	1153.74	1359.21	2951.63	0.00	0.00	0.00	0.00	0.00	1048.52	731.60	200.67	0.00	174.05	663.67	464.09
XM_067123179.1	154.86	252.39	543.57	170.35	83.55	65.81	120.98	337.74	4.00	0.00	0.00	0.00	0.00	99.43	122.14	0.00	0.00	113.95	152.33	75.77
XM_067123181.1	2.01	0.00	1.00	761.17	1274.19	957.77	539.01	1211.00	0.00	0.00	5.00	0.00	0.00	641.14	711.00	667.00	3.00	1.00	471.98	450.77
XM_067123184.1	1991.82	261.38	656.79	317.03	255.46	210.13	28.13	107.02	237.94	696.44	206.86	122.21	432.47	33.92	274.05	172.40	2151.91	883.89	65.22	188.33
XM_067123190.1	424.86	31.67	147.81	227.00	225.62	98.84	93.35	155.02	1933.75	840.17	3601.53	1215.60	2462.41	12.01	90.06	220.87	1952.79	474.15	106.00	60.30
XM_067123191.1	650.15	179.33	0.00	0.00	130.38	116.95	134.65	42.33	1433.41	1467.66	3228.53	1593.31	2655.07	154.99	81.94	226.19	2727.37	542.40	0.00	84.19
XM_067123196.1	20.30	0.00	12.56	975.31	1293.13	376.00	386.59	630.18	0.00	0.00	7.18	0.00	9.91	692.02	636.77	314.82	80.82	8.72	541.87	755.25
XM_067123215.1	248.05	88.39	125.21	103.60	57.91	82.02	83.83	155.01	1067.85	1677.27	551.17	571.87	787.50	105.46	256.44	205.48	777.60	310.00	33.09	139.67
XM_067123216.1	0.00	0.00	0.00	333.92	25.49	7.46	53.76	25.50	0.00	0.00	0.00	0.00	0.00	291.08	317.93	48.56	0.00	0.00	304.32	18.50
XM_067123217.1	0.00	0.00	0.00	467.17	29.51	21.66	26.08	11.78	0.00	87.00	0.00	126.00	0.00	268.83	594.80	0.00	0.00	0.00	332.37	334.08
XM_067123218.1	1.00	0.00	2.00	94.39	0.00	36.88	0.00	42.72	69.00	0.00	57.00	0.00	134.61	230.14	201.69	58.44	30.05	7.00	189.29	21.45
XM_067123219.1	9.00	0.00	2.00	6.00	6.00	2.00	0.00	5.00	97.00	336.00	97.03	142.00	508.68	1.00	2.00	3.00	10.00	18.00	5.00	0.00
XM_067123224.1	4.00	0.00	0.00	860.56	24.05	50.88	45.81	29.74	5.00	0.00	0.00	0.00	0.00	743.76	687.52	1.00	1.95	0.00	573.14	265.83
XM_067123226.1	0.00	0.00	0.00	382.32	886.65	348.33	259.74	282.33	0.00	0.00	1.00	0.00	0.00	327.88	226.83	0.00	64.00	0.00	148.89	548.57
XM_067123227.1	0.00	0.00	0.00	890.22	1169.69	534.07	561.31	1048.70	0.00	0.00	0.00	0.00	0.00	183.69	477.33	47.51	0.00	0.00	381.73	536.37
XM_067123230.1	2.00	1.00	4.00	1033.60	2072.57	1686.27	766.70	1133.94	5.00	0.00	0.00	2.00	0.00	559.08	910.65	18.49	0.00	26.35	775.41	731.05
XM_067123232.1	8.00	0.00	1.00	7717.30	1962.00	872.11	1800.38	2636.35	31.00	1.00	1.00	0.00	0.00	6047.50	3806.22	2172.81	7.00	0.00	3972.93	2359.79
XM_067123237.1	9.00	0.00	0.00	4194.31	50.00	159.98	380.00	823.64	39.00	23.00	58.00	8.00	26.00	4520.94	4712.79	169.00	41.07	14.00	4002.19	1933.64
XM_067123239.1	369.21	299.51	93.56	217.07	198.70	127.19	249.01	136.78	732.70	519.35	924.45	680.39	745.86	195.12	141.45	257.63	787.07	307.12	40.00	93.09
XM_067123241.1	573.03	123.55	151.44	150.76	352.88	223.49	127.51	218.19	500.99	806.68	326.10	462.63	1038.94	29.88	122.38	234.28	918.91	563.44	72.00	51.66
XM_067123252.1	136.25	19.00	64.00	49.19	22.79	14.34	21.00	0.00	429.47	446.25	1011.15	562.38	672.23	52.84	26.80	10.11	659.14	0.00	7.98	0.00
XM_067123255.1	0.00	0.00	0.00	10.07	38.27	2.01	0.00	0.00	264.90	108.92	264.95	83.04	49.74	13.16	0.00	0.00	263.23	146.17	0.00	9.39
XM_067123262.1	0.00	5.00	5.00	0.00	14.00	6.00	4.00	13.17	148.19	425.98	0.00	42.24	110.07	0.00	18.00	10.00	201.24	60.77	0.00	8.00
XM_067123267.1	196.00	248.00	107.00	200.28	610.28	169.85	113.94	175.91	188.03	69.00	18.00	553.02	67.00	258.81	248.83	342.69	309.01	142.02	290.07	310.05
XM_067123269.1	337.26	260.59	236.38	165.08	205.06	206.64	167.31	261.18	4157.11	3725.89	1817.05	3149.25	2700.41	268.36	160.23	229.76	581.56	306.72	128.49	128.37
XM_067123270.1	0.00	4.17	0.00	0.00	158.85	54.95	0.00	85.51	2303.82	2507.22	2549.83	619.42	2873.06	23.80	33.89	3.94	0.00	0.00	4.53	0.00
XM_067123271.1	217.39	148.01	133.62	87.92	420.09	184.44	66.69	202.07	14.75	14.58	19.74	320.99	29.33	116.72	162.89	102.71	150.80	281.18	131.98	106.64
XM_067123273.1	140.89	39.00	20.66	63.00	89.00	48.00	60.00	55.00	1097.43	1040.76	1091.21	916.87	1095.10	59.00	56.00	32.00	245.00	89.00	41.00	37.00
XM_067123274.1	79.42	27.05	0.00	6.21	45.80	0.00	0.00	0.00	119.23	204.68	42.74	254.26	329.12	7.69	8.69	7.38	18.05	56.39	23.61	0.00
XM_067123278.1	102.48	0.00	0.00	4.05	0.00	0.00	0.00	0.00	85.87	218.18	44.71	57.52	167.80	0.00	15.77	0.00	28.98	0.00	0.00	33.83
XM_067123279.1	0.00	25.89	0.00	70.17	7.40	29.14	30.46	32.50	450.87	372.31	361.17	329.29	181.15	27.99	17.01	72.14	527.51	50.59	0.00	0.00
XM_067123280.1	509.16	862.96	274.98	636.93	529.70	276.33	643.30	255.94	1077.68	384.78	2355.20	837.20	1187.56	589.58	296.13	1076.68	2829.47	424.47	455.30	175.38
XM_067123282.1	19.57	26.29	8.54	23.54	22.84	0.00	13.54	13.48	357.22	314.57	758.29	284.96	400.13	35.42	8.12	33.50	41.96	5.97	15.70	1.86
XM_067123285.1	20.76	10.64	57.00	483.76	538.44	269.63	286.09	249.23	31.93	0.00	36.73	24.95	58.00	273.13	469.10	199.58	176.35	36.24	237.35	309.60
XM_067123288.1	576.07	109.00	89.00	124.00	265.95	128.09	79.00	134.00	456.29	336.04	720.04	379.00	638.00	108.01	114.00	204.00	1557.46	604.12	78.00	106.00
XM_067123292.1	2909.16	9783.28	3638.74	107.04	1179.05	43.33	650.98	154.02	50.38	8.59	83.06	245.12	643.52	36.55	168.40	259.18	381.04	4939.07	31.59	13.48
XM_067123293.1	433.01	1426.38	525.71	42.14	122.68	64.23	63.86	129.68	242.82	248.74	377.89	260.98	591.68	25.00	157.22	115.86	919.36	587.87	24.00	73.10
XM_067123294.1	0.00	0.00	3.14	1534.04	3044.88	2202.80	2064.54	4506.63	2.71	4.38	0.00	0.00	0.00	1991.53	1291.28	24.54	0.00	0.00	1607.27	1978.93
XM_067123295.1	0.00	0.00	0.00	5797.06	5895.38	4798.67	3645.82	10662.50	32.31	0.00	0.00	0.00	0.00	6464.14	3840.38	25.04	0.00	0.00	5574.50	7276.72
XM_067123297.1	0.00	0.00	20.86	2485.41	3043.55	2247.28	1474.92	5206.75	0.00	1.62	0.00	1.00	2.00	4264.05	2942.89	100.12	0.00	0.00	4248.98	3474.40
XM_067123300.1	0.00	0.00	0.00	2471.14	2761.06	2998.24	1695.01	4358.45	19.61	0.00	0.00	0.00	0.00	4160.88	2368.96	0.00	0.00	0.00	3032.83	2724.86
XM_067123302.1	2.00	53.15	510.78	239097.95	612505.26	496219.82	337428.12	590782.53	647.14	132.68	8.03	2.02	5.00	197055.84	244851.35	558491.38	1.00	5.57	234183.94	419681.73
XM_067123304.1	321.00	108.00	91.00	68.96	232.00	238.72	78.00	177.00	416.00	413.05	1395.51	475.00	1531.47	37.00	100.00	67.00	1328.05	253.00	82.00	164.99
XM_067123310.1	21.12	6.20	8.42	20.99	15.12	13.16	2.85	10.25	103.22	143.12	211.87	145.93	115.23	4.39	8.87	40.65	95.95	19.11	3.84	4.69
XM_067123311.1	1587.86	1076.86	728.47	1198.36	1237.26	665.26	604.94	877.67	2553.51	2396.36	2350.87	2764.01	2775.09	301.16	686.51	725.43	2469.31	1716.64	392.38	701.26
XM_067123312.1	152.30	102.25	76.91	116.08	166.08	102.18	125.45	106.81	63.07	43.96	211.16	66.86	80.63	176.34	190.38	385.57	197.70	146.34	119.88	59.34
XM_067123313.1	1779.77	1194.09	1122.50	1920.73	3137.13	1517.33	1367.95	2058.66	3340.61	3258.17	3087.88	2868.51	3651.03	1831.03	2145.63	2902.99	5695.13	2023.61	1513.63	1762.12
XM_067123316.1	302.65	336.57	136.54	261.11	505.50	289.57	229.25	163.43	629.24	778.97	801.16	605.63	642.53	183.37	242.28	332.30	1571.01	614.38	149.02	239.74
XM_067123322.1	246.86	158.00	78.25	289.27	296.70	95.00	111.34	155.42	1237.86	1280.00	1772.54	1137.73	1345.11	121.26	256.43	229.12	816.87	269.00	85.12	197.06
XM_067123325.1	207.84	71.62	113.48	138.28	137.28	71.85	87.38	90.50	299.64	517.25	371.50	360.06	341.34	94.78	218.02	181.81	684.69	197.59	71.63	89.78
XM_067123326.1	251.48	87.72	140.26	140.67	221.99	128.57	119.96	170.97	414.96	436.14	297.08	336.94	341.36	264.45	184.24	502.10	592.28	273.40	227.62	122.82
XM_067123329.1	22.34	6.22	0.00	0.00	0.00	0.00	0.00	0.00	1201.77	850.55	1000.53	771.00	958.52	0.00	0.00	2.45	33.73	12.43	0.00	0.00
XM_067123330.1	0.00	0.00	2.00	120.47	286.09	226.70	127.95	195.41	0.00	0.00	0.00	0.00	7.06	203.60	141.81	1121.48	0.00	0.00	116.38	303.38
XM_067123335.1	3.20	8.40	0.00	518.85	383.71	389.90	69.92	285.40	0.00	0.00	0.00	0.00	0.00	528.20	284.19	717.79	12.23	9.28	287.60	375.24
XM_067123341.1	373.55	659.65	328.11	253.59	350.77	332.32	155.91	96.48	367.12	384.01	2154.48	458.30	587.79	72.10	263.51	1354.43	481.91	611.70	77.02	101.16
XM_067123347.1	51.42	131.05	0.00	0.00	0.00	0.00	0.00	0.00	102.78	120.03	84.22	0.00	0.00	31.26	0.00	174.27	149.26	0.00	22.24	65.16
XM_067123348.1	221.00	75.18	30.58	82.30	84.21	107.62	22.92	35.67	1286.17	1346.43	1633.23	818.45	717.03	65.88	72.58	398.85	587.16	191.61	41.67	24.98
XM_067123352.1	68.35	664.63	0.00	289.93	412.70	275.58	33.91	201.00	0.00	76.00	0.00	0.00	40.00	263.38	252.40	227.64	187.82	120.50	206.96	230.87
XM_067123361.1	288.94	69.36	101.44	136.92	628.66	243.22	163.75	67.44	1102.30	652.00	676.33	748.85	700.09	115.65	439.88	299.23	711.88	314.04	286.62	105.92
XM_067123362.1	4.00	1.00	0.00	244.00	107.00	99.22	65.98	125.00	22.00	15.00	47.00	31.04	69.00	146.00	254.00	118.05	17.01	17.58	473.00	203.44
XM_067123364.1	34.88	4.35	12.25	5.34	2.00	0.00	2.00	3.00	9.69	36.68	26.98	5.88	23.19	1.99	0.00	1.31	116.94	12.05	1.00	4.00
XM_067123370.1	0.00	79.00	0.00	5802.25	10476.59	6974.82	5325.84	6296.04	0.00	0.00	0.00	0.00	0.00	3547.58	4166.92	6807.25	0.00	0.00	1897.35	3992.46
XM_067123371.1	13.00	0.00	11.00	654.74	1809.06	879.46	699.44	414.39	9.00	2.00	1.00	0.00	1.00	303.32	493.04	947.72	151.02	31.00	68.62	352.33
XM_067123372.1	753.00	150.04	403.00	105.00	75.00	71.00	59.00	56.00	1598.04	1527.31	2813.23	1292.55	2096.25	139.00	98.00	56.00	3358.56	755.44	35.00	54.00
XM_067123373.1	1358.42	844.51	269.37	420.93	929.47	549.26	473.72	524.30	1113.60	878.37	1593.15	850.54	1184.13	314.29	461.58	534.21	1785.51	1011.86	378.60	280.57
XM_067123380.1	852.00	555.00	807.75	462.19	760.00	322.71	136.39	440.02	3281.43	3081.42	2447.81	2796.12	2330.09	440.07	682.41	567.04	1337.20	906.07	355.98	441.64
XM_067123383.1	264.88	71.44	43.98	71.13	91.70	53.36	53.00	0.00	168.71	263.17	206.27	233.54	222.98	52.00	81.00	105.70	504.10	77.77	18.02	48.08
XM_067123402.1	302.54	449.53	213.40	91.37	67.68	36.44	67.97	25.58	152.71	158.52	1152.98	219.49	193.94	34.13	57.57	169.66	249.25	251.29	25.25	31.66
XM_067123403.1	155.56	315.48	183.60	61.63	43.33	12.56	34.13	33.42	159.29	146.36	808.25	210.45	180.06	11.87	46.94	122.33	98.28	203.71	12.81	18.36
XM_067123404.1	519.01	314.00	234.03	538.02	1008.00	709.02	618.58	679.00	1017.00	756.05	1964.51	849.78	1632.53	315.39	458.63	558.99	695.80	532.00	361.31	267.02
XM_067123406.1	0.00	27.69	233.10	71.07	333.96	5.58	5.30	193.45	34.72	15.89	525.96	155.22	1290.49	0.00	158.29	113.34	456.92	434.92	3.11	198.34
XM_067123409.1	341.31	269.08	164.77	108.41	219.26	31.32	48.98	49.38	1501.56	1659.03	2241.97	1413.04	2672.79	71.79	110.47	286.91	1375.17	518.74	8.91	63.93
XM_067123410.1	294.69	213.92	179.36	1655.73	901.35	624.00	596.92	558.27	711.34	223.77	416.24	610.07	568.06	1205.43	1384.60	1054.87	394.09	167.66	954.40	1173.29
XM_067123411.1	108.14	123.00	52.85	158.93	488.78	254.93	365.00	175.84	96.00	71.72	387.26	109.29	131.00	164.00	176.61	533.27	73.34	116.00	83.00	120.90
XM_067123413.1	338.00	243.23	223.00	324.43	356.00	230.00	209.05	248.15	1200.00	984.54	1492.61	1098.77	1177.51	133.00	259.00	486.02	655.23	413.00	127.00	240.00
XM_067123414.1	223.00	211.43	123.00	117.46	200.26	60.16	91.92	112.00	280.96	313.00	700.58	396.00	756.51	75.00	101.53	108.80	552.62	262.99	61.00	76.73
XM_067123416.1	30.20	48.41	89.16	88.00	206.26	21.31	36.17	158.00	562.18	865.82	1040.75	374.14	972.35	128.60	222.31	908.73	189.92	183.24	131.45	148.89
XM_067123419.1	11.00	0.00	0.00	143.48	11.00	10.00	164.00	22.00	116.00	182.00	54.00	115.92	205.00	415.00	158.00	42.00	16.00	3.00	469.00	46.00
XM_067123422.1	434.12	1418.51	670.65	992.45	5345.52	5605.51	4770.55	3837.39	119.63	36.00	154.00	212.00	87.00	270.90	536.25	2642.93	297.00	447.73	275.00	412.05
XM_067123423.1	1185.46	1059.58	653.44	928.71	1143.00	586.82	549.58	754.94	1222.00	1117.18	1073.80	866.00	1379.55	503.00	767.97	927.57	1977.14	1044.19	426.90	538.21
XM_067123424.1	191.00	38.00	45.00	17.00	108.02	43.00	20.00	27.06	162.52	127.00	101.66	137.00	96.99	21.00	24.00	23.00	555.00	180.42	8.00	15.00
XM_067123426.1	109.79	272.68	183.50	119.81	226.78	129.90	94.15	176.77	856.09	251.19	20.34	848.12	14.51	32.38	128.80	204.70	552.02	524.76	0.00	34.10
XM_067123433.1	1159.72	675.73	441.18	559.54	1020.57	387.21	315.56	324.02	1132.95	1143.57	4453.04	1255.94	2994.66	476.10	1071.49	677.38	3091.78	1425.23	368.96	364.98
XM_067123434.1	325.80	396.00	407.90	3026.27	1823.17	571.00	989.35	800.13	422.06	516.00	868.01	676.00	687.93	1985.61	1810.27	1011.27	401.00	382.15	1528.47	1618.77
XM_067123435.1	9.00	1.00	4.00	0.00	0.00	0.00	1.00	0.00	350.05	461.00	346.00	545.31	528.08	1.00	42.00	2.00	34.05	6.00	0.00	0.00
XM_067123436.1	0.00	1119.95	43.01	1454.73	1741.73	1039.99	894.77	954.01	6.00	0.00	0.00	0.00	0.00	571.66	692.31	1050.42	0.00	195.00	583.51	312.14
XM_067123438.1	0.00	19.00	2.00	3393.11	9319.98	5080.21	6082.62	8871.60	8.00	0.00	0.00	0.00	0.00	1916.86	2961.72	4004.74	0.00	0.00	2069.90	2486.36
XM_067123439.1	0.00	0.00	0.00	1818.96	3117.32	3165.63	2639.32	2468.38	0.00	1.00	0.00	2.00	1.00	1328.46	1484.78	2057.62	0.00	4.00	867.31	827.01
XM_067123440.1	541.00	290.00	183.00	172.00	274.00	122.00	199.69	235.00	477.03	85.00	812.91	257.00	183.34	126.72	245.00	36.00	2184.74	576.00	151.00	80.00
XM_067123441.1	0.00	2.00	17.96	31481.21	29855.95	11239.65	27215.08	23784.73	31.80	8.85	0.00	0.00	0.00	15332.96	32567.43	37.10	16.97	0.00	19815.33	11156.98
XM_067123442.1	0.00	0.00	1.04	2853.39	3108.88	590.31	1216.81	1404.24	8.93	1.06	0.00	0.00	0.00	1725.21	3660.21	0.90	1.03	3.00	2373.26	215.96
XM_067123444.1	0.00	74.19	72.56	70.89	107.33	108.90	35.62	97.81	236.82	51.59	81.59	36.25	119.97	0.00	112.15	20.25	194.10	31.05	49.19	28.12
XM_067123446.1	0.00	0.00	7.75	0.00	96.58	13.30	113.96	57.84	10.18	208.31	139.53	122.20	65.32	18.48	0.00	0.00	22.34	93.24	12.09	50.24
XM_067123451.1	61.55	0.00	19.34	80.63	43.30	33.27	47.42	21.90	175.40	89.11	147.64	65.06	293.34	0.00	19.13	0.00	78.72	0.00	45.60	42.51
XM_067123453.1	199.28	127.09	83.58	100.53	163.52	130.81	100.85	53.47	64.97	302.09	168.04	279.36	131.42	102.07	135.73	39.25	343.70	261.73	115.51	27.86
XM_067123455.1	189.27	62.96	92.00	907.37	1669.46	686.04	925.57	1033.94	1797.69	2135.96	2384.57	2123.57	1842.02	527.55	630.34	525.51	1400.09	389.22	651.20	623.03
XM_067123456.1	532.49	359.68	486.12	962.50	611.49	375.26	359.35	524.68	1342.35	1200.77	922.73	985.04	729.44	533.41	733.42	93.16	957.85	636.57	455.18	365.11
XM_067123457.1	59.94	122.47	93.25	804.04	0.00	67.76	59.20	176.71	443.16	283.26	161.58	264.59	150.96	512.31	404.35	17.68	351.30	195.67	490.93	365.35
XM_067123458.1	25.73	0.00	0.00	312.23	1730.29	228.82	1086.57	1217.79	0.00	38.78	0.00	21.72	0.00	430.58	343.17	171.92	0.00	5.22	993.64	717.91
XM_067123459.1	41.19	0.00	0.00	204.54	232.80	107.25	223.67	81.64	125.00	261.03	102.14	149.50	158.21	43.59	174.96	0.00	294.79	10.80	56.02	0.00
XM_067123461.1	49.00	0.00	0.00	16.13	25.42	0.00	24.39	11.53	441.84	624.89	504.46	356.93	303.24	13.00	0.00	8.00	139.69	6.95	0.00	0.00
XM_067123462.1	0.00	26.00	11.00	20.87	8.58	27.00	5.62	7.47	181.16	39.59	25.07	118.07	337.76	0.00	23.00	0.00	38.31	72.83	16.00	23.00
XM_067123472.1	51.00	20.00	18.00	31.00	54.00	17.00	24.00	28.01	545.00	435.30	780.00	530.42	427.05	11.00	23.00	47.00	70.37	31.00	14.00	15.00
XM_067123473.1	57.06	0.00	0.00	0.00	11.66	2.55	10.00	0.00	1156.20	1110.62	1153.77	762.21	1060.62	0.00	0.00	0.00	99.18	33.32	10.00	9.00
XM_067123474.1	11.94	10.00	7.00	16.00	4.34	6.45	0.00	18.00	533.61	587.93	495.27	526.77	608.01	16.00	15.00	13.00	89.87	33.74	0.00	0.00
XM_067123476.1	45.02	31.49	42.05	11.96	37.00	39.12	35.00	30.00	397.41	306.06	1278.56	339.02	813.85	24.00	23.00	0.00	35.00	37.00	9.00	16.00
XM_067123478.1	0.00	0.00	28.86	6.70	60.14	0.00	19.49	14.67	195.28	247.62	187.17	146.83	273.40	0.00	40.37	41.01	125.85	98.17	10.25	32.03
XM_067123481.1	795.31	405.29	449.17	220.87	550.71	304.86	167.01	376.13	1166.45	199.85	744.20	923.28	1582.29	220.31	106.41	246.93	1800.31	418.12	91.81	18.18
XM_067123482.1	14.83	0.00	14.97	166.92	195.04	217.26	140.27	0.00	0.00	0.00	24.78	0.00	0.00	43.92	315.78	0.00	0.00	31.86	0.00	110.05
XM_067123485.1	711.22	737.12	570.50	533.26	1293.17	593.89	447.18	435.73	624.01	466.40	782.97	490.92	705.06	424.89	554.26	757.93	661.26	553.47	302.66	388.67
XM_067123486.1	653.53	396.60	246.80	444.56	620.93	404.94	384.59	357.84	490.93	516.20	554.65	512.38	455.14	285.25	439.73	623.33	1403.89	646.07	244.59	302.81
XM_067123487.1	853.18	1464.88	1354.56	383.80	332.05	175.85	266.94	160.16	1409.88	1197.03	3048.64	1162.23	1656.04	257.41	455.80	900.81	1368.52	1285.00	190.00	645.45
XM_067123495.1	56.90	20.00	32.00	0.00	16.00	5.00	5.00	8.00	540.70	166.61	2144.82	656.96	193.62	2.00	19.00	9.00	140.40	166.00	0.00	0.00
XM_067123497.1	386.40	1320.77	1353.85	1188.49	1613.58	364.12	448.30	1118.01	703.06	597.10	817.43	666.41	898.87	528.76	530.95	1474.47	1159.13	1430.81	352.87	903.59
XM_067123503.1	13.52	4.00	8.00	5.00	13.00	15.00	9.00	9.01	97.00	154.05	84.00	104.00	95.00	0.00	10.00	4.00	199.01	32.00	0.00	3.00
XM_067123508.1	0.00	0.00	1.63	2.83	6.00	5.00	6.00	7.00	104.58	37.55	16.03	43.00	22.16	0.00	2.00	2.67	0.00	5.77	3.00	2.00
XM_067123517.1	128.78	62.52	0.00	51.08	0.00	0.00	0.00	83.20	258.76	206.05	435.74	335.29	469.07	0.00	0.00	0.00	298.12	21.70	46.73	26.91
XM_067123518.1	347.81	108.70	124.39	95.74	234.19	71.88	96.34	0.00	418.68	376.00	552.01	304.65	373.33	78.68	90.49	236.21	937.42	381.26	0.00	65.65
XM_067123523.1	4.00	64.00	4.00	3535.94	4780.07	2525.72	2229.87	2412.71	8.00	6.00	0.00	6.00	4.00	2032.07	2253.04	1668.38	15.00	15.00	1683.00	1508.19
XM_067123524.1	67.26	41.50	27.45	316.21	307.34	65.23	146.95	261.63	39.18	0.00	318.52	113.78	6.35	300.30	343.52	731.93	355.07	94.18	240.81	281.45
XM_067123528.1	94.49	19.33	62.18	33.17	89.53	86.55	69.43	38.98	2923.32	3044.36	3284.55	2618.34	3007.35	34.59	34.01	71.94	396.75	85.71	13.17	18.28
XM_067123529.1	108.00	22.14	26.27	29.26	56.74	22.52	13.85	10.15	364.94	302.46	465.96	305.44	479.42	27.87	25.26	35.70	164.25	74.96	6.61	12.92
XM_067123530.1	0.00	45.86	29.73	65.74	160.26	35.48	46.16	63.85	155.91	249.55	169.08	190.45	212.06	24.13	32.74	54.30	135.51	18.04	15.39	52.08
XM_067123532.1	170.51	115.67	64.98	97.83	88.47	73.13	51.89	62.28	477.47	544.78	238.40	401.00	322.58	55.17	74.68	44.24	549.20	127.29	32.09	51.72
XM_067123535.1	359.00	285.47	193.81	340.55	308.60	202.69	226.12	212.95	1173.55	1078.11	1482.18	1210.33	1333.17	124.97	366.02	389.01	549.37	393.48	32.97	216.41
XM_067123536.1	81.96	0.00	101.42	98.21	143.86	79.32	15.88	64.22	126.94	143.02	349.47	230.22	248.05	11.55	0.00	134.06	219.76	183.53	0.00	25.91
XM_067123539.1	355.62	335.01	135.78	520.10	1020.40	638.15	620.42	667.96	69.86	7.16	105.35	67.74	113.79	455.92	380.54	231.03	322.69	122.66	351.29	363.93
XM_067123540.1	65.69	113.04	81.42	299.90	427.32	195.99	133.62	90.22	96.33	88.65	208.28	121.35	244.25	12.51	73.35	132.57	303.33	101.25	55.41	141.40
XM_067123541.1	107.98	96.94	20.21	125.39	353.28	62.56	115.67	76.27	81.33	55.63	103.27	31.53	94.03	104.02	90.11	147.60	150.56	153.44	14.63	24.98
XM_067123544.1	607.11	544.53	357.01	351.24	479.41	377.87	678.69	262.07	625.56	361.78	1219.84	442.90	959.46	342.06	384.65	300.61	649.62	328.81	302.80	239.87
